3447;lettuce Lolo rossa;11
3448;butter soft;750
3449;Mandarin;41
3450;Armenian lavash
3451;frozen peas;75
3452;ripe avocado, peeled from the bone and skin;100
3453;red chili pepper, seeded and chopped
3454;Korean spicy carrots, and;33
3455;yellow bell pepper and red;19
3456;canned mushrooms (whole, bank);27
3457;avocado peeled;100
3458;bagels with poppy seeds
3459;cream cheese (like Philadelphia), softened;370
3460;Monterey Jack cheese or cheddar;370
3461;black bread;206
3462;fresh cabbage;23
3463;For the filling:
3464;margarine, frozen;745
3465;salmon in brine;145
3466;mushrooms cooked or boiled chicken meat;135
3467;orange peel;45
3468;extra virgin olive oil;824
3469;white onions;43
3470;cider vinegar;11
3471;celery seeds
3472;several types of salami
3473;mozzarella, Swiss;370
3474;assorted mushrooms;25
3475;French bread;206
3476;young radish;16
3477;herbs (cilantro, dill);30
3478;green chilli peppers
3479;quail eggs;65
3480;dill and parsley;23
3481;onions (peel);43
3482;tarragon (tarragon)
3483;roasted walnuts;650
3484;celery (with green stems);21
3485;fennel (golov. with herbs);41
3486;green chilies
3487;mushrooms, small;27
3488;the juice and zest of 0.5 lim.
3489;round buns, large
3490;smoked sardines
3491;mayonnaise and sour cream;115
3492;red salted fish
3493;Pate
3494;boiled pork;265
3495;sesame paste (tahini)
3496;apples (berries, fruits, fresh or dried);45
3497;grain rice;337
3498;water (milk);60
3499;oats;374
3500;in the boiling milk and water, stirring, add the oatmeal "Hercules" and cook for 10 minutes. at low heat. When the porridge thickens, add salt, season with butter and sugar.;374
3501;Output: 200 g
3502;grain (semolina, rice, buckwheat);346
3503;fresh berries (raspberries, black currant);45
3504;sweet berries (raspberries, strawberries);45
3505;slipped buckwheat;346
3506;quick cooking oats flakes;305
3507;cream or yogurt;51
3508;cream yogurt;51
3509;sliced pumpkin;20
3510;rice flour;348
3511;buckwheat flour;348
3512;sugar syrup
3513;a salt solution
3514;berries (any) fresh or frozen
3515;vanilla sugar;295
3516;corn flour, meal;348
3517;concentrated milk;60
3518;Coconuts
3519;kernel apricot kernel;47
3520;peeled pumpkin seeds, ground;580
3521;chopped dates;290
3522;candied (see recipe for "candied")
3523;wheat or rice;351
3524;buckwheat (unground);346
3525;water mixed with broth
3526;nuts or pumpkin seeds;580
3527;oats or wheat;374
3528;crushed bran
3529;or wheat flakes;305
3530;apricot juice;47
3531;sugar vanilla;295
3532;apricots or peaches, pitted;47
3533;chicken or turkey;150
3534;Oats srednemoloty
3535;pitted olives
3536;apples and pears;45
3537;zest Lim.
3538;For the caramel:
3539;vanillin
3540;zest Lim. or orange;45
3541;apple red;45
3542;berries
3543;chopped mushrooms;27
3544;mung
3545;walnuts or almonds;600
3546;sugar syrup;295
3547;carrot juice with pulp, and;33
3548;(or cabbage)
3549;beef, boiled meat;180
3550;eggplant average;28
3551;oatmeal;374
3552;of the vegetable broth cube;30
3553;the basic red sauce;93
3554;kidney boiled beef;66
3555;pork roast;265
3556;fresh mushrooms (white, aspen or mushrooms);25
3557;boiled mushrooms;27
3558;Brussels sprouts, frozen or fresh;12
3559;oil for lubrication;750
3560;vegetable oil or cooking oil;930
3561;green branches;41
3562;pasta "farfalle";350
3563;Peking cabbage or savoy;23
3564;red beans, cooked or canned;328
3565;maize, young ears
3566;finely chopped ginger root
3567;peeled carrots, and;33
3568;soybean curd;226
3569;lean pork, meat;265
3570;2 teaspoons vinegar;11
3571;lard or vegetable ghee;885
3572;dairy sour cream sauce;115
3573;mushrooms or fresh white mushrooms;25
3574;fresh mushrooms (white, yellow boletus, mushrooms);25
3575;cream to lubricate and feed;115
3576;beans, peas or lentils;280
3577;dried herbs (a mixture of aromatic)
3578;margarine or butter;745
3579;or canning cucumbers;15
3580;corn oil;900
3581;onion (large);43
3582;green pepper (small)
3583;smoked sausage;235
3584;the average carrot;33
3585;squash (medium size);18
3586;dry beans;328
3587;fresh cilantro
3588;chili ketchup;80
3589;bacon, skinless
3590;fresh herbs
3591;rice garnish;337
3592;cream butter;115
3593;tomatoes are strong;20
3594;chopped sage
3595;bouillon cube (broth);30
3596;soda
3597;tarragon or dill;30
3598;potatoes nerazvarivayuschiysya;60
3599;tomato juice with pulp;20
3600;chanterelle mushrooms;25
3601;liquor "Benedictine"
3602;juniper berries or blueberries
3603;cream high fat
3604;fresh mushrooms (white or mushrooms);25
3605;beef bouillon cubes Moh;30
3606;seasoning "Maggie"
3607;low-fat yogurt, no sugar;51
3608;white cabbage (small size);23
3609;for an egg and mince pies;65
3610;salt and mince pies
3611;kefir or yogurt;60
3612;or beef;180
3613;greens, celery and dill;30
3614;mild onions;43
3615;mutton (meat, bacon);316
3616;chopped onions;43
3617;greens, celery, savory;41
3618;jasmine
3619;sections of the ribs
3620;ground crackers or flour;348
3621;at podsypku flour;348
3622;a large salt herring;57
3623;beef (and the outer side of the back legs);180
3624;bacon or bacon and;365
3625;white crackers
3626;smoked sausages
3627;pork (meat cooked);265
3628;lamb (meat)
3629;ground pepper, ground
3630;bell pepper, yellow, red;19
3631;sugar (optional);295
3632;cumin seeds and black pepper
3633;chicken broth or water;30
3634;a loaf of bread;206
3635;sprat and herring;57
3636;potatoes "in uniform";60
3637;tarragon pinch
3638; but the root of parsley or dill;23
3639;unopened mushrooms with caps;27
3640;salted herring (fillet);57
3641;pine nuts or almonds;600
3642;raw potatoes;60
3643;bell pepper chopped;19
3644;Peppers
3645;flour or bread crumbs;348
3646;hot water
3647;bananas vegetables;90
3648;walnuts 1.5 stack.;650
3649;red pepper and black pepper
3650;the water is cold
3651;green feed;41
3652;crawfish or chicken;89
3653;anchovies (fillet)
3654;dried flour;348
3655;dried aromatic herbs
3656;diced eggplant;28
3657;zucchini cut into pieces;16
3658;sliced mushrooms;25
3659;crushed dried mint
3660;meat or chicken broth;30
3661;Worcestershire sauce and Tabasco;93
3662;Salt and freshly ground black pepper
3663;2 pcs apples and 4 tsp apple sauce;45
3664;white or boletus mushrooms;25
3665;frog legs
3666;a sweet and sour sauce in industrial production;93
3667;white mushrooms or mushrooms (cap);25
3668;a stale loaf of city
3669;cooked smoked brisket;430
3670;pork (smoked pork ribs);265
3671;melted butter for extinguishing;885
3672;melted butter for the sauce;885
3673;or savoy cabbage;23
3674;ghee or vegetable oil;885
3675;herbs (cilantro, basil, parsley, thyme);23
3676;tkemali or plum;38
3677;oil or cream;115
3678;of ravioli dough
3679;roll pshenicheaya
3680;oil or melted butter;750
3681;a small carrot;33
3682;or green bell pepper, large;19
3683;minced beef (minced);180
3684;ketchup or tomato puree;80
3685;crucian
3686;veal or beef liver;100
3687;veal or beef liver (4 slices.);100
3688;Cheerios "Hercules";305
3689;margarine liver;745
3690;margarine sauce;745
3691;white pepper
3692;black pepper krupnomoloty
3693;garam masala (powder)
3694;eggs (yolks and whites separately);65
3695;strawberry or raspberry jam
3696;mushrooms, boiled or roasted;25
3697;mushroom sauce or ketchup;80
3698;tomato sauce;20
3699;courgettes and aubergines;28
3700;summer savory minced
3701;coriander, parsley, celery;41
3702;a small zucchini;16
3703;water for porridge
3704;wheat bread crumbs
3705;milk or sour cream sauce;93
3706;lean brisket;430
3707;meat broth or bone;30
3708;dried peas, chickpeas;280
3709;chopped walnuts;650
3710;grated Nutmeg;470
3711;lean beef or pork (flesh);180
3712;dogwood dried;41
3713;mixed stuffing;200
3714;Smoked ham or salty language;165
3715;processed chicken offal
3716;black pepper and peas
3717;oil sauce;750
3718;flour or potato starch;60
3719;barley, corn or flour;348
3720;barley, wheat browned;352
3721;mustard, salt
3722;fresh mushrooms (white, aspen);25
3723;fresh mushrooms (white, Dubovik, boletus, aspen);25
3724;vegetables (carrots, sweet peppers, savoy cabbage, parsley root, celery);75
3725;wheat (grain)
3726;Emmental cheese;370
3727;offal
3728;deer tongue;165
3729;Sauce "Salamaat";93
3730;vegetable oil (for frying);900
3731;vegetable oil (for stuffing);900
3732;king prawns;85
3733;fresh bell pepper;19
3734;fresh bacon;770
3735;kystyby
3736;Roast breast of lamb with spices. Garnish with a basket of grilled eggplant with roasted roots, boiled mushrooms, currants, sauce demi-iced.;475
3737;
3738;
3739;frog Legs
3740;peach sauce;45
3741;olive oil and butter;824
3742;frozen salmon;155
3743;creamy sauce with herbs;41
3744;green, cream butter;115
3745;chopped onions or shallots;43
3746;tarragon and chives;18
3747;tomato concasse;20
3748;mushrooms dyuksel;25
3749;50 g fat;930
3750;beef sausage;200
3751;fresh fettuccini noodles or other pasta;350
3752;lean cooked ham, coarsely chopped and;365
3753;penne pasta or regular;350
3754;gorgonzola cheese;370
3755;cream 10%
3756;margarine or butter;745
3757;liquid béchamel
3758;pepper, white flour;348
3759;rice (long grain);337
3760;Salt and freshly ground pepper
3761;cooked dried peas;280
3762;thick soy sauce;93
3763;cut green beans;328
3764;green, mint and parsley finely chopped;23
3765;flour and salt;348
3766;syuprem chicken;135
3767;sherry or white wine;150
3768;20% cream or non-dairy-e
3769;coarsely chopped walnuts;650
3770;rosemary and dried thyme
3771;cannelloni (large thick pasta tubes);350
3772;Chinese cabbage cole;23
3773;fresh ginger, finely chopped
3774;coriander chopped fresh curry paste
3775;broth or water;30
3776;spicy curry powder
3777;canned tomatoes, chopped;20
3778;potatoes and 1 cm;60
3779;bell pepper, cut in half, without seeds and finely chopped;19
3780;green beans without tops and tails;328
3781;white mushrooms (caps, cut in half);25
3782;carrots finely chopped;33
3783;sweet potatoes peeled and cut into thin slices;60
3784;without the shell shrimp, peeled, with tails;85
3785;ice water -175 ml baking powder
3786;tomatoes, dried in oil;20
3787;coriander powder and pepper kaensky
3788;grated lemon zest, and;30
3789;flour or bread crumbs;206
3790;lamb, cut in equal pieces
3791;sliced potatoes in equal pieces;60
3792;for coconut milk:
3793;coconut
3794;whole green cardamom
3795;thick bacon (strips with layers)
3796;oil boiled beans;328
3797;boiled corn sugar
3798;creamy sauce;93
3799;cream 10% e (or yogurt);51
3800;oil or fat;930
3801;watercress
3802;French fries;60
3803;bacon (thin slices of streaky)
3804;oil and parsley;23
3805;garlic (optional);60
3806;fresh basil
3807;Yorkshire pudding
3808;Red cabbage;23
3809;mushrooms (boletus);25
3810;steaks
3811;onion, cut into big dollars.;43
3812;dark beer "Guinness";42
3813;beef bouillon cube;30
3814;mushrooms (oyster);25
3815;page. Raspberry
3816;calf brains or beef
3817;onions for stuffing -0.5 goals.;43
3818;for fire
3819;churek
3820;thin pork intestine
3821;the village
3822;kalendry greens;41
3823;chicory root
3824;onion finely chopped;18
3825;ground blanched almonds;600
3826;chicken liver or turkey livers;100
3827;celery (stems)
3828;salmon or salmon (fillet);145
3829;green lasagna;487
3830;vodka made from anise (RCD)
3831;or anise powder
3832;lamb (breast or shoulder) (flesh);316
3833;red wine vinegar or white;11
3834;beef (the rear legs) (flesh);180
3835;curd cheese;370
3836;mushrooms (chanterelles, or a mixture of mushrooms);25
3837;canned roasted peppers;19
3838;beef (back);180
3839;marjoram and parsley greens;23
3840;Emmental cheese (with a width of 1 cm long with a hot dog);370
3841; bread (crumb);206
3842;with tarragon mustard
3843;cheese (gouda, Russia);370
3844;ham (8 Chunks) and;365
3845;mustard (powder)
3846;Russian cheese;370
3847;soft cheeses (Camembert, feta, Adyghe, cheese);260
3848;white asparagus
3849;ham and parsley;365
3850;smoked pork loin with 6 ribs;430
3851;herbs and oregano;41
3852;boiled pork;265
3853;pickled vegetables, green onions, herbs;18
3854;pork loin with bone;430
3855;canned vegetables
3856;smoked brisket (flesh);430
3857;a loaf of wheat without crusts, yesterday
3858;the melted fat for frying;930
3859;Lim., Tomatoes, greens;20
3860;cucumbers, herbs;15
3861;fresh vegetables, green onions;41
3862;marinated onions, green onions, herbs;18
3863;barberry berries or pomegranate seeds;52
3864;minced beef and pork;200
3865;pickled vegetables
3866;fresh berries
3867;lard or vegetable oil;900
3868;pitted dried (raisins, dried apricots, prunes);270
3869;hazelnuts;470
3870;For the garlic butter:
3871;ketchup supply;80
3872;sausage cooked with fat;250
3873;bread crumb;206
3874;soy sour cream;115
3875;coriander root
3876;cream of coconut
3877;ground roasted peanuts
3878;small scallops
3879;flour or bread crumbs;348
3880;Jerusalem artichoke
3881;black pepper and ground cumin
3882;sea cabbage boiled;16
3883;cloves and allspice pepper
3884;cumin and ground cinnamon
3885;butter fat;750
3886;mackerel fillets
3887;zest and juice 0,5 Lim.
3888;zest and juice of 1/2 orange;45
3889;sea buckthorn oil;750
3890;sea buckthorn juice with pulp
3891;parsnip root chopped
3892;cod (fillet);59
3893;For the vegetable filling:
3894;flour or crumbs ground;348
3895;pink salmon fillet
3896;rye bread without crusts;206
3897;bean sprouts and soy;395
3898;black bean sauce ready;93
3899;smoked cooked ham;202
3900;sesame seeds, fried
3901;garlic sauce
3902;cardamom seeds
3903;Millet
3904;green peas fresh-frozen;75
3905;oyster sauce;93
3906;marinated tofu
3907;green peas, fresh frozen;75
3908;corn on the cob
3909;daikon radish;25
3910;a blend of spices (cloves, cumin, cinnamon, coriander, ginger)
3911;black beans, boiled;328
3912;Dahl sauce;93
3913;Sichuan cabbage or Chinese;23
3914;shrimp or crawfish;85
3915;fortified dessert wine;150
3916;pig fat for frying;930
3917;pickled mushrooms
3918;milk or cream 8.10%;60
3919;dried apples;45
3920;Emmental cheese;370
3921;pasta (shells);350
3922;tuna canned in its own juice
3923;soy stroganoff
3924;yesterday's bread without crusts;206
3925;luteus
3926;young potatoes (large);60
3927;chopped pistachios;620
3928;the juice and zest of 2 oranges;45
3929;marinated mushrooms;20
3930;finely chopped cooked meat or bold sausage;250
3931;chopped roasted almonds;600
3932;fennel greens rublennnaya;41
3933;groats, barley;315
3934;buckwheat (slipped);346
3935;mottled beans;328
3936;sea bass (fillet);95
3937;savory ground
3938;crabs;70
3939;cervical lobsters;89
3940;lobster meat;89
3941;crawfish;89
3942;clams;130
3943;mussels;50
3944;scallop muscle
3945;snails treated
3946;long-grain rice steamed;337
3947;scallops
3948;oysters in shells
3949;mushrooms or chopped mushrooms;25
3950;frog thighs
3951;snails
3952;a mixture of seafood (shrimp, octopus, cuttlefish, mussels, scallops);85
3953;mini-corn on the cob, canned
3954;persimmon
3955;apricot preserves;290
3956;dried thyme
3957;nutmeg, salt, ground black pepper
3958;small potatoes;60
3959;Atlantic salmon (fillets);155
3960;turkey livers;100
3961;wheat flakes;305
3962;meal;348
3963;wheat germinated
3964;milk or cream;60
3965;pasta "feathers";350
3966;bread for toasting;206
3967;apricot syrup;47
3968;berries (blueberries, raspberries, currants, cherries, pitted);25
3969;egg 1/2 units;65
3970;candied pear
3971;fried eggplant;28
3972;broccoli;23
3973;squash (small);18
3974;mushrooms or mushrooms;25
3975;vegetable bouillon cube;30
3976;whole fennel seeds
3977;big apple;45
3978;mayonnaise and curry;625
3979;roasted cashew nuts;620
3980;boiled gram;280
3981;zest of one lime
3982;minced ginger root
3983;curry powder
3984;canned tuna
3985;smoked salmon fillet
3986;flounder (fillet)
3987;trout
3988;haddock fillets
3989;oyster mushrooms and chanterelles;25
3990;ground juniper berries
3991;roasted cashew nuts;620
3992;pork (meat) (thick edge);265
3993;pickled apples;45
3994;Calvados
3995;For the dumplings:
3996;ground cumin or cinnamon
3997;nettles or spinach;16
3998;mushroom or meat broth;30
3999;wheat flakes "Hercules";305
4000;cream, jam or marmalade;115
4001;black beans;328
4002;coconut white
4003;minced meat (pork and beef);265
4004;mango juice
4005;tomato sauce or ketchup;80
4006;dried figs;290
4007;fresh or frozen berries (best mix)
4008;page. fresh spinach;16
4009;Nutmeg
4010;For the curry sauce:
4011;baby corn cobs
4012;sliced olives;115
4013;red and yellow peppers
4014;page. chopped basil
4015;for the stew:
4016;a little tomato puree;20
4017;black pepper and chili ground
4018;page. dried basil and mint ground
4019;boiled yolks
4020;a sharp mustard ready
4021;fried potatoes;60
4022;mashed potatoes ready;60
4023;pressed yeast
4024;vegetable broth;30
4025;nuts (walnuts, cashews, almonds);650
4026;low-fat ham or ham and;365
4027;baking powder
4028;oat flakes "Hercules";305
4029;aspen or boletus;30
4030;mushrooms (cap);27
4031;feta cheese or grated suluguni;260
4032;chopped cilantro
4033;white mushrooms (or mushrooms);25
4034;herbs or chopped cilantro;41
4035;small mushrooms;25
4036;mushrooms, boiled;25
4037;halibut (fillet)
4038;walleye;43
4039;fish (salmon, carp, pike);46
4040;canned pickled onion;18
4041;mushrooms (white mushrooms);25
4042;chopped chives;18
4043;mozzarella cheese;370
4044;mint and basil
4045;of ravioli dough
4046;white bread without crusts;206
4047;salty bacon;770
4048;eggplant;28
4049;asparagus beans;328
4050;sour grape juice (Verger);70
4051;red onions;43
4052;the beans germinated
4053;pureed potatoes;60
4054;beans "black eyes";328
4055;corn, fresh or frozen
4056;a young small potatoes;60
4057;Jerusalem artichokes
4058;a small rutabaga
4059;a small turnip;23
4060;ground cumin
4061;pepper Pimienta canned
4062;tomatoes peeled very ripe;20
4063;assorted vegetables
4064;mini-chicken Kiev
4065;apple mousse
4066;cayenne pepper and black pepper
4067;Gruyere cheese (Swiss);370
4068;port wine or sweet sherry
4069;Gruyere or Swiss cheese;370
4070;Gouda cheese, provolone or gruyere;370
4071;Gorgonzola cheese;370
4072;karfilli cheese;370
4073;leek finely chopped;18
4074;celery finely chopped
4075;kirsch
4076;prepared horseradish sauce;49
4077;worcestershire sauce (spicy soy sauce)
4078;meirdammer cheese;370
4079;fontina cheese;370
4080;salt, onion
4081;dried oregano
4082;white vermouth
4083;butter, cut into cubes;750
4084;banter. celery and herbs;41
4085;turmeric, cumin seeds
4086;adjika, curry powder
4087;page. Cabbage
4088;chopped asparagus
4089;sol
4090;large shells
4091;cheese or suluguni;260
4092;zest 1 Lim. grated
4093;cheese;370
4094;canned corn cobs
4095;green basil chopped;41
4096;herbs oregano;41
4097;page. chopped thyme
4098;flounder
4099;pileus-umbrella (about 20 cm in diameter)
4100;finely chopped onion;43
4101;boiled eggs;65
4102;cream supply;115
4103;lamb fat or vegetable oil;900
4104;For the meatballs:
4105;lamb or beef;316
4106;lamb, veal or beef;316
4107;spinach, leeks;16
4108;cherries, apricots or plums;47
4109;oil for frying;750
4110;without the scalloped edges of the ravioli, raw
4111;black pepper and seasoning "Vegeta"
4112;boiled mushrooms;25
4113;salted salmon;145
4114;potatoes cooked in a "uniform";60
4115;sweet chili sauce;93
4116;canned bamboo shoots
4117;green onions and onion;18
4118;crabs treated with;70
4119;Sauce "Nuots Moms";93
4120;shrimp paste;85
4121;a mixture of long grain and wild rice;337
4122;basil and dried thyme
4123;stewed beans
4124;beans
4125;mate
4126;green beans
4127;shelled peas;280
4128;chili red or green
4129;chopped garlic;60
4130;choriso (smoked sausage with pepper)
4131;ground cumin
4132;wheat tortillas
4133;boiled green peas;75
4134;the basic tomato sauce;20
4135;boiled ham, sliced and;365
4136;yellow plums;44
4137;red bell pepper, chopped;19
4138;fresh oyster mushrooms
4139;oil with herbs;750
4140;a mixture of cereals and legumes (beans, chickpeas, wheat, rice);337
4141;beef feet
4142;mutton with bones;316
4143;savory herbs;41
4144;green basil and cilantro;41
4145;Cheddar cheese;370
4146;sheep stomach
4147;light lamb
4148;oatmeal;374
4149;kidney fat;770
4150;a mixture of herbs
4151;Chestnut s
4152;apples (pickled);45
4153;fresh Kutum
4154;dogwood;41
4155;rabbit fillet;115
4156;seasoning "Vegetta"
4157;pork fat;265
4158;greens, basil, sage;41
4159;dry beans
4160;salted salmon;155
4161;green basil, parsley, dill;23
4162;Kutum
4163;dogwood dried (pitted);41
4164;oil, raw kurdjuchnyj;930
4165;salt, fine
4166;kurut
4167;green onions finely chopped;18
4168;finely chopped greens;41
4169;tortilla Kulchiy;375
4170;small onions;18
4171;stale rye bread;206
4172;Cherry (Plum);25
4173;apples (pears);45
4174;apples and pears solid;45
4175;strawberry liqueur
4176;dried apricots and raisins;270
4177;a mixture of corn flakes
4178;cream (20%);300
4179;wheat crushed
4180;dried basil, savory
4181;pumpkin or squash;18
4182;dumplings
4183;mushroom bouillon cube;30
4184;Arborio rice;337
4185;the juice and zest of one Lim.
4186;frozen or fresh spinach;16
4187;fresh or frozen spinach;16
4188;bread crumbs (optional)
4189;or frozen corn
4190;feta cheese or shredded;260
4191;pasta made from rice flour;350
4192;Mimolet cheese;370
4193;cherry brandy
4194;Maasdam cheese;370
4195;liqueur or brandy
4196;Comté cheese;370
4197;shabtsiger cheese;370
4198;ciabatta;206
4199;cracker
4200;for the Fund
4201;or Comté cheese sbrints;370
4202;For polenta:
4203;corn grits, fine
4204;buttermilk
4205;dolchelatte cheese;370
4206;white bread or bread sticks;206
4207;cherry liqueur;53
4208;for each guest:
4209;Tilsiter cheese;370
4210;mid-sized pumpkin;20
4211;Emmentaler or Gruyere cheese;370
4212;livaro cheese;370
4213;white bread or mushrooms;206
4214;rye bread or cracker;206
4215;Beaufort cheese;370
4216;marual cheese;370
4217;fried zucchini;16
4218;beef bones
4219;cherry compote;53
4220;pink peppercorns
4221;white pepper
4222;a sparkling white wine;150
4223;page. Tarragon
4224;different fish fillets
4225;cervical cancer;75
4226;wheat bread;206
4227;purple basil
4228;summer savory (Kondara) dried powder
4229;mushrooms, fresh or canned;25
4230;beef broth or bouillon cube;30
4231;the average bow;18
4232;green Juice;41
4233;dark raisins;310
4234;sultanas white:;310
4235;Noodles "ribbons"
4236;ham, cut into cubes and;365
4237;oil for greasing the pan;750
4238;Fig-round;337
4239;fruit puree
4240;berries and fresh fruit
4241;fresh peas;75
4242;salt, ground pepper, Maggi
4243;hot dogs for children;235
4244;fresh pineapple;44
4245;Salmon;145
4246;pepper Rozz
4247;demiglyass sauce;93
4248;smoked trout
4249;unsalted butter;750
4250;a mixture of chopped herbs (dill, cilantro and parsley);23
4251;black beans, cooked
4252;white beans, cooked
4253;white rice, boiled;337
4254;tempo (fermented soybean products)
4255;rice, boiled;337
4256;chili peppers, chopped
4257;chili sauce;93
4258;chopped tomatoes;20
4259;tofu, hard;370
4260;walnuts, chopped;650
4261;rapeseed oil;750
4262;leeks medium size;18
4263;smoked sausage, diced;250
4264;bell pepper, chopped;19
4265;olive oil or vegetable;824
4266;lean brisket (lean bacon or ham);475
4267;tapioca flour (or corn);348
4268;boiled beans and obsushenaya;328
4269;melted lard or olive oil:;824
4270;onion into thin rings and;43
4271;garlic, mashed with salt;60
4272;corn flour, dissolved 1 cup of cold water;348
4273;dried meat, cut into cubes;405
4274;the bacon in small pieces
4275;a mixture of spices "Provence herbs"
4276;tomatoes, peeled and seeds;20
4277;cottage cheese, mashed through a sieve;226
4278;page. basil, cut into strips
4279;tofu;370
4280;dried meat, cut into small pieces;405
4281;salt (optional)
4282;for Kafka:
4283;ham, chopped and;365
4284;palm hearts (mushrooms), finely chopped;27
4285;pickled;15
4286;gorgonzola,;370
4287;champignons;27
4288;fresh herbs (rosemary, thyme, basil and salvia);41
4289;slightly beaten eggs;65
4290;carrot juice of 8 carrots;33
4291;fresh peas, peeled;280
4292;pork (loin);265
4293;shrimp or chopped chicken meat;85
4294;potatoes, sliced into strips;60
4295;Fig hot;337
4296;wild mustard
4297;tomatoes peeled,;20
4298;saffron (powder)
4299;dried cod;59
4300;clams, cleaned of leaf;130
4301;white cabbage, cut into small cubes and scalded;23
4302;shrimp washed and obsushennye;85
4303;red bell pepper, finely chopped;19
4304;olives;115
4305;the water is warm
4306;meat jerky;405
4307;chicken meat
4308;butter (including lubrication pan);750
4309;zest 1 Lim., Grated
4310;green beans, peeled;328
4311;milk is boiled;60
4312;rice washed and obsushenny;337
4313;chestnut, peeled and finely chopped
4314;cuttlefish
4315;ham, cut into small cubes and;365
4316;carrots, cut into small cubes, and;33
4317;bacon -1 stack.
4318;tomatoes peeled -3 units;20
4319;basil -3 tablespoons
4320;lean pork belly;475
4321;pork sausage, sliced 2 cm size;250
4322;wild rice;337
4323;white rice;337
4324;carrot, diced;33
4325;dried thyme, crushed
4326;mango 1 cm
4327;coconut (grated pulp)
4328;leeks, thinly sliced;18
4329;cod, cut into pieces;59
4330;Imereti young cheese;370
4331;corn flour or semolina;348
4332;cottage cheese, or Adyghe suluguni cheese;370
4333;sweet potatoes, small;60
4334;the average value of potatoes;60
4335;cooked spinach, chopped;16
4336;egg yolks, beaten
4337;fried bacon
4338;tomatoes, canned in juice;20
4339;For the green gnocchi:
4340;For yellow gnocchi:
4341;to serve:
4342;bell pepper chopped;19
4343;sliced tomatoes mepko;20
4344;Sardines, canned in oil or tomato sauce
4345;pork sausage, finely chopped;250
4346;gorgonzola cheese, cut into small pieces;370
4347;pasta (penne);350
4348;gorgonzola cheese, cut into small pieces;370
4349;tomatoes, seeded;20
4350;onion, finely chopped;43
4351;garlic, cut into strips;60
4352;tomato, seeded;20
4353;sun-dried tomatoes;20
4354;or Parmesan cheese Adyghe;330
4355;pasta (farfalle);350
4356;green olives, pitted and chopped;115
4357;pasta "tabs";350
4358;squid, cut into rings;75
4359;olives, stoned and cut into slices;115
4360;smoked duck meat
4361;beans (preferably red);328
4362;cabbage stew;23
4363;the average pickles;15
4364;pearl barley boiled;342
4365;melted bacon fat;885
4366;smoked salmon (fillets)
4367;capers with brine
4368;pickles without skin and seeds;15
4369;mushrooms, pickled white;25
4370;salmon, sturgeon and walleye, fresh (fillet);43
4371;black and green olives;351
4372;fish (perch, cod, pollock);70
4373;meat-and-bone broth;30
4374;fish (fillet) boiled
4375;scallop meat is cooked;405
4376;mushrooms
4377;ketchup, salt, black pepper, adjika, Lim.;80
4378;vegetable broth sludge water
4379;sour cream (cream);115
4380;pearl barley (rice);342
4381;fish
4382;meat three or more items;405
4383;beef kidney
4384;grilled ham and;365
4385;smoked turkey without the skin and bones;150
4386;coffee
4387;water for cooking
4388;salt for cooking and for the test
4389;oil for soup;750
4390;salt and cooking dumplings
4391;9% of curd and fat;226
4392;dried shelled peas;280
4393;raspberries, fresh or fresh frozen;45
4394;perch (fillet);43
4395;soy milk;60
4396;grated orange peel;45
4397;salt and sugar;295
4398;rolls (croissants)
4399;fillet of smoked haddock
4400;frozen mushrooms;25
4401;oat groats (barley, rice, wheat);374
4402;or vermicelli noodles
4403;noodles (vermicelli)
4404;flour (semolina);348
4405;wheat crackers, crushed
4406;SB
4407;wheat
4408;cilantro or tarragon
4409;hazelnuts, almonds or walnuts;650
4410;fillet of fresh salmon or trout
4411;leeks or onions;43
4412;cream 10-20%
4413;bone meat
4414;beef bones tubular
4415;beef broth (rets. "Broth" or "Broth fast food");30
4416;Meat and bone broth (see rec. "Soup meat and bone");30
4417;salt fish and broth
4418;the water for the fish
4419;fish (waste)
4420;silver carp
4421;mushrooms, sliced
4422;carrots (sliced);33
4423;pepper peas
4424;onion (sliced);43
4425;veal bones
4426;veal shank, chipped along
4427;spices (1 large bunch)
4428;in the skin of garlic (optional);60
4429;edible bones
4430;fish (fillet) catfish
4431;scallops cooked
4432;For the broth:
4433;chicken bones
4434;semi-dry red wine;150
4435;canned crab meat;70
4436;"fish soup";30
4437;beef meat (meat cutlet);405
4438;fish waste food (heads, bones, fins);320
4439;bones, offal (heart, stomach, neck, head, legs, wings) or whole carcasses;87
4440;meat-and-bone broth or chicken;135
4441;green beans and green peas;75
4442;profiteroles
4443;meat-and-bone broth or chicken;30
4444;for the egg pancakes:
4445;for knelnoy mass:
4446;stock of birds;30
4447;For the dumplings:
4448;rye crackers
4449;pimento peppers and cloves
4450;rutabaga (turnip);23
4451;boneless meat;405
4452;beef broth (chicken);30
4453;beef meat (chicken);135
4454;municipal roll
4455;calf vertebral bones and flat
4456;tomato, cut in half;20
4457;unsalted white or brown broth;30
4458;pork leg, chipped
4459;vegetable broth, which boiled pigs' feet;30
4460;chicken broth, or venison;30
4461;Cream of chicken cooked meat
4462;grouse or chicken meat;135
4463;fish bones and scraps;320
4464;toast of white bread;206
4465;Wild Rose
4466;fresh apples;45
4467;ice
4468;green onions and chopped dill;18
4469;cooked meat or sausage;250
4470;black radish;25
