21305;42;Запеканка из рыбы;Рыбное филе отварить, охладить, разделить на 2 части. Одну часть положить в смазанную растительным маслом форму или на порционную сковороду, полить половиной густого молочного соуса со взбитым яйцом, сверху выложить вторую часть рыбного филе и полить остальным соусом. Посыпать сухарями и запечь в духовке.$Выход: 135 г;;;20;14516;3902;7784;7787;7840;;;;;;;;;;;;;;;;;
21306;42;Суфле рыбное;Рыбное филе дважды пропустить через мясорубку с мелкой решеткой, добавить густой молочный соус, сырой яичный желток и растительное масло, соль, хорошо взбить, ввести взбитый белок. Массу выложить в смазанную растительным маслом форму и запечь в духовке или на пару. Перед подачей полить растопленным сливочным маслом.$Выход: 135 г;;;20;14516;3902;2037;3878;7777;9;;;;;;;;;;;;;;;;
21307;42;Белая рыба с овощами;Духовку разогреть до температурыt 220 градусов.$Отрезать 4 куска фольги, положить на них по одному куску филе. Разделить на 4 части нарезанные крупными кусками лук и тонкими кружочками морковь и сельдерей. Разложить овощи поверх рыбы.$В миске смешать масло, петрушку, чеснок, эстрагон, соль$перец. Разложить получившуюся смесь поверх овощей.$Завернуть все очень плотно в фольгу, чтобы при жарке не вытекло масло. Положить на противень и запекать в духовке 12-15 мин. до готовности.$Разложить рыбу по тарелкам, сверху полить соком, образовавшимся в фольге.;;;1;4215;96;14268;7460;14526;14527;335;14528;270;9;;;;;;;;;;;;
21308;43;Уха ростовская;Рыбу промойте, очистите от чешуи, удалите внутренности, голову и плавники, разрежьте на порции. Из голов и плавников сварите бульон, процедите.$Опустите в бульон нарезанные дольками картофель, лук, петрушку, проварите 10-15 мин., затем добавьте куски рыбы, нарезанные помидоры, специи и варите еще 10-15 мин.$Перед подачей заправьте сливочным маслом.;4;70;1;15933;187;1553;1036;612;199;47;9;77;8;;;;;;;;;;;;
21309;42;Гатчинские форельки с маслом;Рецепт 1848 года.$Нужное число форелек очистить (Внутренности вынимаются через отверстие, где жабры, не прорывая у рыбы брюшка также не соскабливая у форелек чешую).$Затем рыбу вымыть, свернуть кольцом и зашить нитками.$Затем, вскипятить уксус в кастрюле, обмакивать спинку каждой форельки и, когда они получат голубой цвет, сложить на друшлак в рыбный котель.$За 15 мин. до подачи на стол посолить, налить воды, вскипятить, поварить. Затем вынуть, снять нитки и, уложив правильно на блюдо, обложить зеленью петрушки, укропа и отварным картофелем.$Сливочноее масло растопить и подавать в соусниках.;;;5;11223;912;9;8;32;1886;;;;;;;;;;;;;;;;
21310;42;Рыба с цуккини;Филе сварите. Цуккини нарежьте кубиками, залейте половиной указанного количества молока, припустите до готовности.$Для соуса муку подсушите на сковороде, разведите небольшим количеством холодного молока, затем смесь доведите до кипения, посолите.$При подаче на блюдо выложите рыбу, цуккини, полейте молочным$соусом и посыпьте измельченным яйцом.;1;;1;14516;1429;694;6777;97;;;;;;;;;;;;;;;;;
21311;42;Рыба отварная с картофелем;Картофель и филе сварите на пару по отдельности, выложите на блюдо, полейте растопленным сливочным маслом и посыпьте рубленой зеленью.;1;;1;14529;531;2895;8;9;;;;;;;;;;;;;;;;;
21312;42;Рыбные паровые котлеты;Филе судака пропустите через мясорубку, добавьте размоченную в молоке булку, соль, молоко, масло и перемешайте.$Из полученной массы сформуйте котлеты, отварите их на пару.$При подаче гарнируйте котлеты отварным картофелем, полив его растопленным сливочным маслом.;1;;22;13843;14530;1411;3865;9;;;;;;;;;;;;;;;;;
21313;42;Камбала запеченная по-татарски;Филе сварите, уложите в форму, смазанную маслом. Йогурт взбейте с яйцом, добавьте рубленую зелень, посолите.$Полученной смесью залейте рыбу, запекайте 25 мин. при 180 С.$При подаче выложите рыбу на блюдо, оформите сладким перцем.;1;;1;14531;14532;25;8;9;;;;;;;;;;;;;;;;;
21314;42;Суфле из вареной рыбы;Филе припустите в отваре, затем дважды пропустите через мясорубку с частой решеткой. Муку подсушите, разведите молоком, доведите смесь до кипения, процедите. Приготовленный$молочный соус смешайте с рыбным фаршем, яйцом, сливочным маслом и выложите массу в смазанную маслом форму. Готовьте суфле под крышкой на водяной бане.$Подавайте суфле в форме.;1;;1;14533;14534;769;97;1886;2049;9;;;;;;;;;;;;;;;
21316;42;Рыба в сметанном соусе;Филе сварите в подсоленной воде. Для сметанного соуса муку подсушите, смешайте со сметаной в однородную массу. При постоянном помешивании влейте в смесь отвар, доведите$до кипения и процедите.$При подаче рыбу выложите на блюдо, полейте приготовленным соусом. Оформите яйцом. Гарнируйте вареным картофелем или рисом.;1;;1;14535;1238;97;14536;2049;9;;;;;;;;;;;;;;;;
21317;42;Камбала в суфле "Весенний приз";Филе камбалы сверни рулетиками, обвяжи их ниткой и слегка обжарь на масле. Рулетики, удалив нитки, переложи в форму$для запекания. разотри сыр с яичными желтками до получения однородной массы, осторожно введи в нее хорошо взбитые белки и залей этой нежностью рыбную прелесть.$Доведи суфле до готовности.;2;;1;14537;1742;355;11;;;;;;;;;;;;;;;;;;
21318;42;Форель "Апельсиновый бриз";Смешай панировочные сухари с тертым миндалем, запанируй в полученной смеси рыбу. Можешь добавить мелко нарезанный чеснок, а можешь зачеркнуть эту строчку в моем рецепте.$Полей рыбку апельсиновым соком и жарь ее на сливочном масле на слабом огне. Форель жарится быстро, не упусти момент, когда она будет готова!;4;;1;13776;14538;6779;251;4164;745;16;9;;;;;;;;;;;;;;
21319;43;Черничный суп;Чернику сварите в 1 л воды, протрите, добавьте соль, корицу, сахар.$Сметану смешайте с мукой, введите в суп и прокипятите. При желании можно добавить лимонный сок. Подавайте суп охлажденным.;4;20;1;15934;9;164;883;473;670;;;;;;;;;;;;;;;;
21320;42;Рыба с сыром и картофелем под майонезом;Разделываем рыбу на филе и режем на кусочки (шириной 3 см) и солим.$На противель укладываем почищенный картофель. Заливаем наполовину высоты водой, солим. Затем укладываем плотный слой лука, нарезанного полукольцами. Следующий слой - рыба. И в заключении - сыр, на крупной терке и майонез. Запекаем в духовке до готовности картофеля, при температуре 250 градусов готовится 35- 45.;6;;1;14539;32;14540;60;12;;;;;;;;;;;;;;;;;
21321;42;Рыба по-канадски;Рыбу нарежьте порционными кусками, посолите, поперчите, уложите на противень, смазанный маслом. Лук нарежьте мелкими кубиками, посыпьте им рыбу, залейте ее сливками, накройте фольгой противень и запекайте рыбу 25-30 мин. при 180 градусах. Затем фольгу снимите и запекайте еще 5 мин. (можно поставить под гриль на 2 мин.).$При подаче гарнируйте рыбу отварным картофелем.$см. также книгу "Меню на каждый день"6;45;4;1;11428;2;719;2269;16;9;;;;;;;;;;;;;;;;
21322;42;Жареный тунец с грибами;Тунец вымыть и нарезать кусками. Грибы вымыть, промокнуть и разрезать на 4 части.$В сковороде разогреть 2 ст.л. оливкового масла и хорошо обжарить грибы. Посолить, поперчить и снять со сковороды.$Оставшееся масло раскалить и обжарить в нем на большом огне в течение 10 мин. рыбу с измельченным чесноком и лавровым листом. Соединить с грибами.$Для маринада смешать вино, лим.ныи сок, растительное масло измельченную петрушку и измельченный струч. перца чили. Посолить, поперчить и заправить салат. Дать пропитаться 2-3 часа и подать с дольками лим.;;;1;14541;1075;950;9;16;251;716;2073;14542;13511;1417;4492;14543;14544;;;;;;;;
21323;42;Рыбные колбаски;Картофель сварите, разомните. Булку залейте молоком, дайте набухнуть, смешайте с рыбным фаршем, добавьте картофель, мелко нарезанный лук, яйцо, зелень, приправу и соль. Смесь тщательно перемешайте.$ИЗ полученной массы сформуйте колбаски, запанируйте из сначала в муке, затем - в яйце, после чего - в сухарях. Жарьте колбаски на разогретом масле до золотистого цвета. Оформите зеленью и ломтиками лим.;8;45;4;14545;1843;14546;2606;2;1610;257;2360;165;521;13816;9;;;;;;;;;;
21324;42;Рыба "в чешуе" из картофеля;Филе нарежьте порционными кусками, сбрызните лимонным соком, посолите, поперчите.$Картофель нарежьте тонкими кружочками (лучше использовать терку-мандолину или слайсер).$Кусок рыбы обмакните во взбитое яйцо. На одну сторону уложите ломтики картофеля так, чтобы один слегка заходил на другой, уложите "чешуей" вниз на разогретую, смазанную маслом сковороду. Оставшиеся ломтики картофеля уложите сверху также в виде "чешуи". Жарьте на среднем огне до готовности картофеля, затем переверните и поджарьте с другой стороны. Выложите на блюдо и гарнируйте салатом из свежих овощей.$Филе должно быть чистым, то есть без кожи и костей.;6;35;4;14547;531;25;246;653;16;9;;;;;;;;;;;;;;;
21325;42;Фаршированная рыба "левенги";Рыбу помыть высушить изнутри салфеткой, посолить поперчить. Лук пропустить через мясорубку, отжать при помощи марли сок, грецкие орехи тоже пропустить через мясорубку, посолить поперчить, добавить пастилу, чтобы придать начинке кислый вкус, этой начинкой нафаршировать рыбу, зашить брюхо, обмазать подсолнечным маслом и поставить в духовку.$Жарить рыбу да красна.$Перед подачей на стол удалить нитки.;;;17;12307;3643;1366;14548;9;321;2392;;;;;;;;;;;;;;;
21326;42;Сом в кляре;филе и костей, нарезанное брусочками, посолите, поперчите, сбрызните лимонным соком, добавьте зелень и поставьте в прохладное место на 25-30 мин.$Для кляра в холодное молоко или воду добавьте соль, 1 ст. ложку растительного масла, просеянную муку и замесите тесто, добавив взбитый в густую пену яичный белок. Тесто аккуратно перемешайте.$Кусочки маринованной рыбы по одному обмакните в тесто, затем быстро опустите в разогретый фритюр и жарьте до золотистого цвета. Выкладывайте кусочки рыбы на бужажную салфетку, чтобы стек лишний жир.$Готовую рыбу уложите на блюдо, оформите зеленью. Гарнируйте картофелем фри. Отдельно подайте кетчуп или майонез.$см. также книгу "Меню выходного дня"4;30;1;3;14549;1185;7060;14550;117;165;687;16;9;;;;;;;;;;;;;
21327;42;Горбуша с лимоном;Рыбу нарежьте проционными кусками, лук - полукольцами, 1 лимон - ломтиками. Из второго лим. отожмите сок.$Рыбу уложите в стеклянную или эмалированную посуду, полейте лимонным соком, посолите, поперчите, выдержите 15 мин.$В форму для запекания уложите рыбу, сверху - лук, затем - ломтики лим. Запекайте в духовке 30 мин. при 190 градусах или 15-20 мин. в микроволновой печи при мощности 600 Вт.$см. также книгу "Меню для гостей"6;70;1;1;14551;630;2;6069;5196;9;;;;;;;;;;;;;;;;
21330;43;Чорба-топчета;В мясную смесь добавьте немного мелко рубленного лука и мелко нарезанной зелени, яичные белки, посолите, поперчите. Полученную массу разделайте на небольшие клецки и обваляйте их в части муки.$Варите клецки 10 мин. в 0,75 л кипящей подсоленной воды с добавлением лука и петрушки. Немного бульона отлейте и остудите. Добавьте в суп рис и варите до готовности.$Остуженный бульон смешайте с йогуртом, оставшейся мукой и желтками. Смесь влейте в суп и варите еще несколько мин. Поперчите и приправьте маслом.;2;45;1;15935;7808;25;6266;127;15936;414;9;270;8;;;;;;;;;;;;
21331;42;Рыба в тесте по-латышски;Для приготовления маринада в растительное масло добавить лимонный сок, яичных белков, соль. Филе рыбы нарезать небольшими кусками, сбрызнуть маринадом и оставить на 1-2 часа.$Из воды, муки, растительного масла и соли приготовить тесто, ввести в него взбитые белки. Кусочки рыбы обмакнуть в тесто и жарить во фритюрнице в течение 4-6 мин. при 160 градусах.;3;20;1;14552;1485;146;9;11653;2073;11653;6595;146;321;9;;;;;;;;;;;
21333;42;Рыбные рулеты с шампиньонами;1. Не очень толстое рыбное филе сбрызнуть лимонным соком, оставить немного полежать, потом слегка посолить.$2. Мелко нарезанный репчатый лук слегка обжарить на растительном масле, добавить шампиньоны, поперчить, слегка посолить, жарить до готовности.$3. Яйцо взбить, смешать с сухарями, петрушкой, добавить грибы с луком, хорошо перемешать.$4. Полученную массу намазать на рыбное филе, скатать рулетики, закрепить зубочистками, посыпать чуть-чуть красным сладким перцем.$5. кус. сливочного масла растопить, положить рулетики, налить немного мясного бульона и тушить на небольшом огне до готовности.;2;;1;13694;86;25;2000;3585;14553;11;3885;117;9;860;2440;50;;;;;;;;;
21334;42;Форель в лаваше;Форель очистить, выпотрошить, удалить жабры, промыть. На дно смазанной маслом кастрюли положить лаваш, а на него - посыпанную солью, перцем и разрезанную на порционные куски форель. Если рыба мелкая, ее кладут целиком. Сверху уложить слой промытой зелени и накрыть лавашем. Кастрюлю плотно закрыть крышкой и тушить рыбу на небольшом огне.$Подать форель, завернутой в кусок лаваша.;2;;1;14434;14554;14555;5234;3182;9;;;;;;;;;;;;;;;;
21335;42;Кчуч рыбный;Лук нарезать полукольцами, помидоры - дольками, сладкий перец - соломкой. Глиняную посуду смазать маслом, уложить в нее слоями лук, помидоры, сладкий перец, поперчить, затем положить нарезанную крупными кусками рыбу, вновь покрыть слоями овощей, посыпать пряностями, зеленью, посолить, залить вином, закрыть посуду крышкой и обмазать края тестом. Запекать кчуч в духовке в течение 30-40 мин.;4;;1;11439;3681;2687;316;2901;2001;7035;14556;509;14557;14558;9;;;;;;;;;;
21338;42;Карп жареный;Рыбу почистите, выпотрошите, промойте и обсушите.$Из лим. выжмите сок.$Сбрызните рыбу лимонным соком, посолите, поперчите внутри и снаружи, смажьте маслом и жарьте на решетке до готовности.$Подавайте с лимоном и зеленью.;4;30;15;14170;103;11;934;16;9;;;;;;;;;;;;;;;;
21339;42;Стейки из семги;Семгу нарежьте порционными кусками, уложите в стеклянную или эмалированную посуду, посолите, посыпьте приправой, залейте свежевыжатым лимонным соком, перемешайте и выдержите полчаса. Выложите маринованную рыбу на решетку и запекайте над углями до готовности.$При подаче оформите лимоном и зеленью.;6;20;15;14559;630;13888;9;;;;;;;;;;;;;;;;;;
21340;42;Рыба горячего копчения;Рыбу выпотрошите, ножницами удалите жабры, вдоль позвоночника сделайте надрез с внутренней стороны так, чтобы кожа осталась целой. Равномерно посолите и выдержите 30 мин.$В специальное приспособление для копчения или в барбекю-котел на прогоревшие угли положите фольгу с небольшим количеством щепы для копчения, сверху установите решетку, на которую уложите рыбу, и накройте крышкой котла.$Рыбу весом 600-800 г нужно коптить 15-20 мин.$При подаче рыбу нарежьте ломтиками и оформите зеленью.;4;60;15;13809;9;;;;;;;;;;;;;;;;;;;;
21341;43;Юшка по-мысловски;Сварите куриные потроха. Бульон процедите, потроха нарежьте кусками.$В бульон всыпьте хорошо промытое пшено, проварите 15 мин., добавьте нарезанный крупными кубиками картофель, спассеруйте со шпиком репчатый лук и морковь, корень петрушки. Варите до готовности.$Перед окончанием варки добавьте лавровый лист, душистый перец и нарезанные потроха. Подавайте с мелко нарезанными зеленым луком и зеленью.;6;60;1;15937;508;15938;441;1110;1890;972;1220;9;47;2200;8;;;;;;;;;;
21342;42;Щука, запеченная на углях;Рыбу очистите, выпотрошите, натрите солью, оберните тонкими ломтиками шпика и перевяжите нитками.$Запеките рыбу над углями.$Подавайте со свежими овощами, лимонами и зеленью.;6;20;15;14182;2185;9;;;;;;;;;;;;;;;;;;;
21343;42;Котлеты по-императорски;Нарезать мелкими кубиками лосось, укроп, лук, посолить, поперчить, добавить майонез, муку. Все перемешать до однородной массы и выпекать как большие оладьи.;;35;5;12018;2294;12;755;48;38;;;;;;;;;;;;;;;;
21344;42;Рыба под йогуртовым соусом;Рыбу слегка посолите, смажьте оливковым маслом и слегка обжарьте. Убавьте огонь, сбрызните рыбу лимонным соком, залейте йогуртом и тушите до готовности.$Огурец очистите от семян и нарежьте мелкими кубиками. Перед подачей посыпьте рыбу кубиками огурца.;2;;6;14560;709;474;14561;6721;9;;;;;;;;;;;;;;;;
21345;42;Треска с сыром и помидорами;Разогрейте духовку до 220 С.$Положите филе трески в смазанную маслом форму или на керамическое блюдо. Сбрызните маслом, слегка посолите. Сверху уложите помидоры черри, разрезанные пополам, или нарезанный ломтиками помидор, посыпьте базиликом и сыром. Добавьте еще немного оливкового масла и запекайте 15-20 мин., пока сыр не станет золотистым.;1;;6;12306;1407;1413;8821;1829;9;;;;;;;;;;;;;;;;
21348;42;"Бургеры" из лосося;Рыбное филе измельчите ножом. Печенье разотрите в отдельной посуде в мелкую крошку и смешайте с рыбным фаршем. Добавьте мелко нарезанный помидор, сметану и перемешайте до получения однородной массы.$На плоскую тарелку или разделочную доску насыпьте ровным слоем муку. Влажной ложкой выкладывайте на муку порции рыбного фарша и формуйте небольшие круглые котлетки.$Разогрейте смазанную маслом сковороду. Лопаточкой осторожно переложите "бургеры" на сковороду и обжарьте их с двух сторон, как оладьи, до образования золотистой корочки.$Добавьте в сковороду немного воды и, накрыв крышкой, тушите "бургеры" 5-10 мин.;2;;6;14562;14563;7856;1587;1623;146;;;;;;;;;;;;;;;;
21352;43;Чорба из стручковой фасоли;Очищенную и промытую фасоль нарежьте и варите до мягкости в 1,5 л подсоленной воды.$Мелко нарезанный зеленый лук обжарьте в растительном масле, добавьте муку и снова обжарьте. Приправьте перцем и введите в суп. Доведите до кипения при помешивании, варите еще 5 мин., влейте уксус и добавьте толченый чеснок.$При подаче чорбу посыпьте зеленью.;5;20;1;4291;128;1220;1301;304;13673;465;9;8;;;;;;;;;;;;;
21353;42;Пудинг из белой рыбы;Очищенный картофель варите до готовности. Слейте воду и, не давая картофелю остыть, разомните его. Влейте горячее молоко, перемешайте.$рыба (филе) сварите в подсоленной воде, охладите в бульоне, затем мелко порубите и смешайте с картофелем. В массу добавьте часть масла, соль и слегка взбитое яйцо.$Формочки для запекания смажьте маслом, заполните на 2/3 объема рыбной массой, накройте крышкой, поставить в кастрюлю с водой или в пароварку. Варите 20-30 мин.;2;;6;14516;7855;769;6069;2037;9;;;;;;;;;;;;;;;;
21355;42;Овощное рагу с рыбой и грибами;Фасоль разморозить. Картофель почистить и нарезать небольшими кубиками, сладкий лук - кольцами, а шампиньоны - тонкими ломтиками. Все ингредиенты перемешать, приправить солью, перцем и чабером.$Выложить смесь в смоченный водой глиняный горшок. Масло нарезать тонкими пластинками и распределить сверху. Накрыть горшок крышкой.$Посавить горшочек в холодную духовку и разогреть ее до 200 градусов. Тушить блюдо около 50 мин. Рыбу натереть солью и перцем, нарезать крупными кубиками.$Через 50 мин. добавить рыбу к овощам и оставить горшочек в духовке еще на 15 мин. Перед тем как подать блюдо к столу, полейте его сметаной.;6;;4;14564;404;14565;1075;16;9;14566;2261;11226;1982;;;;;;;;;;;;
21356;42;Калаатикко (финская рыбная запеканка);Рыбное филе отварите в пароварке, затем разделите вилкой на мелкие кусочки. Картофель натрите на крупной терке и выложите ровным слоем в смазанную маслом форму.$Сверху уложите рыбу. Молоко, яйцо и муку соедините и слегка взбейте вилкой, затем вылейте на картофель с рыбой. Запекайте 20-25 мин. при 230 С.;6;;6;14560;2209;694;25;38;146;;;;;;;;;;;;;;;;
21357;42;Фондю по-провансальски;Хамсу, отделив головы и хвосты, нарежьте небольшими кусками. Мелкую рыбу можно не нарезать.$Смешайте муку с небольшим количеством белого перца. Запанируйте в полученной смеси кусочки рыбы, выложите их на блюдо вместе с салатом, нарезанным ломтиками лимоном и петрушкой.$Маслины, каперсы и анчоусы мелко порубите, соедините, добавьте лимонный сок и измельчите в пюре. Влейте немного оливкового масла, перемешайте до кремообразной консистенции, поперчите.$В фондюшнице или в кастрюле нагрейте оставшееся масло до 180 С. Чеснок возьмите на вилку, обжарьте его в масле до золотистого цвета, затем выньте. Установите фондюшницу на горелку. Жарьте кусочки хамсы в разогретом масле примерно по 2 мин.$К фондю подайте соус "Ремулад" .;;;1;14567;14568;1885;14569;653;335;159;14570;529;648;8;103;;;;;;;;;;
21358;42;Фондю "Морское";Креветок очистите. Рыбу нарежьте тонкими полосками и сверните рулетиками. Сбрызните рыбу и креветок лимонным соком. Гребешков и кальмаров нарежьте небольшими кусками.$В фондюшнице или в кастрюле доведите бульон до кипения, добавьте укроп. Установите фондюшницу на горелку. Варите рыбу и креветок в бульоне до готовности.$К фондю подайте соус шантильи или соус с эстрагоном.;6;;1;14571;11929;14572;14573;11930;14574;117;;;;;;;;;;;;;;;
21359;42;Котлеты из рыбных консервов;Всё измельчить, смешать, сформовать котлеты, обвалять их в панировочных сухарях и поджарить на растительном масле с двух сторон.;2;;1;14575;14576;25;2005;11;;;;;;;;;;;;;;;;;
21360;42;Фондю с крабами и креветками;Креветок сварите, очистите, измельчите блендером. Влейте горячее молоко, перемешайте, переложите пюре в фондюшницу и доведите до кипения. Всыпьте сыр, нагревайте смесь, пока сыр не расплавится. Влейте херес, добавьте крабовое мясо. Вновь доведите смесь до кипения. Установите фондюшницу на горелку.$К фондю подайте нарезанный кубиками пшеничный хлеб с хрустящей корочкой.;;;1;14577;10149;1936;14016;14578;87;;;;;;;;;;;;;;;;
21361;42;Рыба с соусом "Киндзмари";1. Рыбу отварить до готовности с солью, лавровым листом и душистым перцем. Вынуть из бульона и охладить.$2. Готовую рыбу нарезать порционными кусками.$3. Приготовить соус: кинзу очень мелко порубить ножом, влить уксус. Добавить 1/3 стак. охлажденного и процеженного рыбного бульона и перемешать.$4. Подавать соус отдельно в порционном соуснике. Во время еды$кусочки рыбы обмакивают в соус.;6;;1;14579;366;9486;14580;14581;16;9;;;;;;;;;;;;;;;
21364;43;Овощной суп со сметаной;Огурцы очистите от кожицы и нарежьте кубиками, добавьте очищенные и протертые помидоры, мелко рубленный укроп, растертый чеснок, растительное масло, соль, молотый перец.$Взбейте сметану с молоком или водой, залейте овощи, перемешайте и охладите.;10;30;1;12556;884;165;335;3793;9;270;15939;13452;;;;;;;;;;;;;
21365;42;Судак, запеченный с грибами и сливками;Судака выпотрошить, очистить, порезать на порции. Каждый кус. рыбы посолить, поперчить снаружи и внутри. Уложить в жаропрочную посуду, залить до половины сливками, накрыть фольгой и поставить в горячую духовку примерно на 10 мин.$Грибы порезать тонкими ломтиками. Достать форму с рыбой из духовки и уложить поверх рыбы все грибы. Приправить солью и залить сливками. Накрыть фольгой и запекать еще 10 мин.;4;;1;11436;14582;750;9;1075;;;;;;;;;;;;;;;;;
21366;42;Лосось в соусе из сливок;Нарежьте лосось кубиками. Очистите и тонко порежьте морковь. Положите масло и морковь в небольшую жаропрочную посуду. Прикройте крышкой и готовьте в течение 3 мин. при 100%, пока морковь не станет мягкой.$Добавьте вино, сливки, посолите и поперчите. Готовьте, помешав, в течение 3 мин. при 100%, пока смесь не закипит.$Добавьте лосось и укроп, перемешайте, прикройте крышкой и готовьте в течение 3 мин., пока лосось не будет готов. Добавьте приправы, если необходимо, и подавайте к столу.;2;;1;14583;96;1466;14584;14585;321;14586;;;;;;;;;;;;;;;
21368;42;Рыба по-французски;Филе рыбы нарежьте порционными кусками, посолите, поперчите, сбрызните лимонным соком и уложите в форму для запекания, смазанную маслом.$Грибы и лук нарежьте, обжарьте на масле на сковороде или уложите в посуду для микроволновой печи, добавив масло, перемешайте, накройте крышкой и поставьте в микроволновую печь на 4 мин. при мощности 800 Вт.$Сметану смешайте с мукой, посолите, поперчите, смешайте с грибами, прогрейте (в микроволновой печи - 1 минуту при той же мощности).$Грибную смесь выложите на рыбу, поставьте в духовку на 20 мин. при 200 градусах или в микроволновую печь на 5-6 мин. при мощности 800 Вт.$При подаче посыпьте рыбу рубленой зеленью, гарнируйте овощами.;8;45;1;9258;6019;815;38;773;2;11;16;9;;;;;;;;;;;;;
21369;42;Рыба в панировке;Крупную рыбу нарежьте порционными кусками, мелкую используйте целиком.$Яйца взбейте с солью, добавьте зелень и приправу к рыбе.$Рыбу обмакните в яичную смесь, запанируйте в сухарях и обжарьте на раскаленном масле.$Подавайте рыбу сразу, сбрызнув ее лимонным соком.;6;25;4;13252;25;246;204;4274;706;14587;9;;;;;;;;;;;;;;
21370;42;Минтай, тушенный с майонезом;Филе минтая нарежьте порционными кусками, посолите, поперчите. Выложите рыбу на разогретое масло, поджарьте с одной стороны, затем переверните и влейте майонез, смешанный с зеленью. Тушите рыбу 15 мин. По желанию за 2 мин. до готовности можно добавить очищенных и обжаренных креветок.$Отдельно к готовой рыбе можно подать отварной картофель.;6;25;4;13955;328;16;9;1637;4005;165;;;;;;;;;;;;;;;
21371;42;Биточки "Морские звёзды";1. Батон замочите в молоке, пропустите через мясорубку вместе с рыбным филе. Добавьте молоко, оставшееся от замачивания, рубленный чеснок, 1 ст.л. сливочного масла, соль. Всё взбейте.$2. Из массы сформуйте 4 биточка, запанируйте их в сухарях, обжарьте на растительном масле, затем прогрейте в духовке.$3. Сладкий перец разрежьте на 20 крупных треугольников, посолите и обжарьте.$4. При подаче биточки полейте растопленным сливочным маслом, вокруг каждого выложите по 5 треугольников из перца, оформите зеленью.;2;;4;12263;14588;2583;246;2901;2360;8812;335;9;8;;;;;;;;;;;;
21372;42;Рыба, запеченная на костре;Почистить рыбу, намазать сметаной, посолить, поперчить. Внутрь положить помидоры, яблоки, укроп и 50 г масла.$Фольгу хорошенько намазать маслом, положить на нее рыбу и завернуть в несколько слоев.$Положить рыбу на сл. костер и запекать 40-50 мин.;;60;15;12307;35;347;1886;14589;2294;7;9;;;;;;;;;;;;;;
21373;42;Голубцы из сардинок;Не срезая голову и хвост рыбы, осторожно извлеките косточки. Снимите чешую рыбы, промойте. Для соуса используйте глубокую миску, взбейте его. Слейте рыбный бульон, процедите, переложите в удобную ёмкость и полейте приготовленным соусом. Дайте отстояться.$Срежьте стеб.ки виноградных лепестков (если лепестки свежие, обдайте их сначала кипятком, затем опустите в холодную воду). Затем еще раз ополосните в тёплой воде, чтобы снять солёность. Разложите лист. на стол, поместите рыбу (голова и хвост остаются) и заверните. Обмажьте масляной щеткой. Обжарьте с двух сторон на жаровне. Как только цвет виноградных лист. изменится - это означает, что сардинки готовы. Готовую рыбу выложите в просторное блюдо и сразу же подавайте к столу.;10;;1;14590;14591;4299;9;14592;4648;4931;;;;;;;;;;;;;;;
21374;42;Запеченный шашлык из рыбы;Помыть филе в проточной холодной воде, промокнуть, сбрызнуть лимонным соком и порезать на кусочки размером 2-3 см.$Помыть перец и кабачок, очистить и нарезать на кусочки толщиной 2-3 см. Все компоненты нанизать вперемешку на шампуры, посолить и поперчить. Шампуры положить в плоскую форму (пригодную для микроволн и гриля), а сверху положить куски сыра. Поставить все на 8-10 мин. при включенной мощности микроволн 100% и включенном гриле.;4;20;1;13858;653;1532;11454;60;9;321;;;;;;;;;;;;;;;
